count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,ANSWER,clean_text
23,0,0,0,3,0,0,No,groom nail nail groom tool file clipper no bite peopl that gross unsanitari
48,0,1,0,3,0,0,No,handl emot sad direct anger tear endless thought quiet explain im sad get quiet emot shown im angri anyth im pretti good keep emot conceal
15,0,0,0,1,0,0,No,heal oken heart duck tape fix everyth
17,0,1,0,1,0,0,No,know realli readi sex ye
20,0,0,0,1,0,0,No,like celeat birthday candl good friend famili
10,0,0,0,1,0,0,No,make holiday special cooki
41,0,0,0,1,0,0,No,make happi listen music feed newwest fishi cuddl boyfriend unless im not happi go hang famili alway make happi hahhaha
23,0,0,0,1,0,0,No,pass time travel car long amount time sing radio
17,0,0,0,1,0,0,No,pronounc word quot sure quot way spell sure
51,0,0,0,4,0,0,No,spend saturday night usual go other basebal game day outsid favorit rollerblad find new park boyfriend usual eat someth movi go groceri shop haha
20,0,0,0,1,0,0,No,stay cute idk haha thank alway cuter
20,0,1,1,1,0,0,No,think std came gov made know
15,0,0,0,1,0,0,No,think obama administr far sucki
10,0,0,0,1,0,0,No,fast type pretti fast
10,0,0,0,1,0,0,No,best friend bestest
33,0,0,0,1,0,0,No,long take get quot bad quot relationship bad not impli violent hmm not long would think especi bad
18,0,0,0,1,0,0,No,long take get readi morn min top
17,0,0,0,1,0,0,No,long take get work school not long
14,0,0,0,1,0,0,No,long togeth year amp month
32,0,0,0,1,0,0,No,long date boyfriend meet togeth year march met parti iron
15,0,0,0,1,0,0,No,long gone bath like week hahahaha
17,0,0,0,2,0,0,No,long formspr hmmm like think sinc march mayb
10,0,0,0,1,0,0,No,mani boyfriend
21,0,0,0,1,0,0,No,mani cartwheel row bunch actual use gymnast
21,0,0,0,1,0,0,No,mani chair dine room tabl dont current dine room rightnow haha
19,0,0,0,1,0,0,No,mani differ kind solitair know play one
34,0,0,0,2,0,0,No,mani mail get today mail get spam anyth dont realli talk anyon mail facebook phone
28,0,0,0,3,0,0,No,mani floor home move apart one haha build
40,0,0,0,1,0,0,No,mani friend facebook like er someth like realli talk mani peopl haha think talk like time hahahaha
23,0,0,0,1,0,0,No,mani glass water drink day like gallon haha that drink day
32,0,0,0,1,0,0,No,mani hour sleep need function not much use go anymor get recommend hour hahaha
24,0,0,0,1,0,0,No,mani hug get day tonn think bf hug enough sometim
11,0,0,0,1,0,0,No,mani key keychain four
40,0,0,0,2,0,0,No,mani kid want futur im not sure actual guess ever mani bless like would awesom like big famili
14,0,0,0,1,0,0,No,mani languag fluentli speak one fluentli spanish pequinta
27,0,0,0,1,0,0,No,mani lie think told life time bunch im sure white lie hardest rememb
17,0,0,0,1,0,0,No,mani like twilight seri like em
12,0,0,2,1,0,0,No,mani peopl tell everyth two
15,0,0,0,1,0,0,No,mani peopl know first name two
24,0,1,0,1,0,0,No,mani phone number memor need look like
10,0,0,0,1,0,0,No,mani pillow use
21,0,0,0,1,0,0,No,mani question inbox lol havent hot second
18,0,0,0,1,0,0,No,mani suitcas coupl duffl bag no suitcas
37,0,0,0,2,0,0,No,mani time month go movi use go lot dont go much wait realli good new movi come
19,0,0,0,1,0,0,No,mani time take bath day unless im super activ
18,0,0,0,1,0,0,No,mani time eat day hour everi hour haha
14,0,0,0,1,0,0,No,mani time hippup today none
15,0,0,0,1,0,0,No,mani time phone someon today
13,0,0,1,1,0,0,No,mani true best friend mayb
16,0,0,0,1,0,0,No,much get teeth like buck whatev
14,0,0,0,1,0,0,No,much money spend yesterday no money
21,0,0,0,1,0,0,No,much money need right moment happi none im happi without money
27,0,0,0,1,0,0,No,often check formspr usual week everyday weekend im timmi not often
16,0,0,0,1,0,0,No,often check voic mail everi wk
21,0,0,0,1,0,0,No,often download song hear commerci not often dont download much
14,0,0,0,1,0,0,No,often flick peopl never hate
25,0,0,0,1,0,0,No,often get sick not often year perhap hit hard get sick
13,0,0,0,1,0,0,No,often get hiccup not often
22,0,0,0,2,0,0,No,often go aless time haha unless go uhhh comfi
12,0,0,0,1,0,0,No,often go spa never
22,0,0,0,1,0,0,No,often day feel like everyth goe wrong late lot
32,0,0,0,1,0,0,No,often lose voic think that happen bengal game first stadium game hahaha
15,0,0,0,1,0,0,No,often realli quot go quot not often haha
28,0,1,0,2,0,0,No,often think touch peopl privat part honest ha lot like man privat part
14,0,0,0,1,0,0,No,often wish kid alway
8,0,0,0,1,0,0,No,old
8,0,0,0,1,0,0,No,old yu
10,0,0,0,1,0,0,No,old inner child
24,0,0,0,1,0,0,No,old learn swim idk old start anyth dude lol
16,0,0,0,1,0,0,No,old learn tie shoe idk honestli
32,0,0,0,4,0,0,No,old went first flight go never flew hope soon tho im not scare opportun
15,0,0,0,1,0,0,No,old turn next birthday
26,0,0,0,1,0,0,No,shayla amp prank xen next shayla tell xenturi go back sleep im not good prank soori
12,0,0,0,1,0,0,No,spend christma eve famili
49,0,0,0,1,0,0,No,jail suck caus peopl tell time eat see sun lay met realli interest peopl expier that
13,0,0,0,1,0,0,No,well handl reject dont handl
23,0,0,0,1,0,0,No,would handl partner pressur sex not readi would tell th
15,0,0,0,1,0,0,No,would like die unexpectedli im realli old
23,0,0,0,1,0,0,No,would talk someon suicid care would honestli like career
11,0,1,0,1,0,0,No,obama presid horribl
16,0,1,0,1,0,0,No,weather sunni summer ahead us
10,0,0,0,1,0,0,No,howu mood today good suppos
32,0,1,1,0,1,0,No,complain fs limit make make whole new separ account okayi
13,0,0,0,1,1,0,No,kkkkkkkkk
31,0,0,0,0,1,0,No,ladi formspr opinion highli advis ignor question person block alllrighti ladi
42,0,0,0,1,0,0,No,alway wonder damn rapist rape lito girl dont fucken pay damn prostitut amp amp fuck fuck kill see lito girl die like yeah agre wrong
32,0,0,0,2,0,0,No,done spam go get shower relax bit spam tonight ya spam ya
34,0,0,0,0,0,0,No,done spam right still sort tire leav thing spam later kkkkk thank spam
23,0,0,0,1,0,0,No,done spam day leav thing thank good rest day kkk
43,0,1,2,0,0,0,No,go day caus famili reason leav stuff return want spam tell thank kkkkk
29,0,0,0,1,0,0,No,go finish answer questiosn pack stuff leav pleas leav thing thank okay
31,0,0,0,0,0,0,No,go go bed still ahv alot stuff mind ehhh well good day leav thing
31,0,0,0,0,0,0,No,go go bed still ahv alot stuff mind ehhh well good day leav thing kk
36,0,0,0,2,0,0,No,right feel sick person hate sick leav thing make smile amp question thank babe kkkk hope feel better
18,0,0,0,4,0,0,No,right leav thing pleas amp thank kkkkkk
24,0,0,0,2,0,0,No,night tri get sleep leav thing thank kk
30,0,0,0,1,0,0,No,night hope agreat one talk peopl tomorrow morn famili show kkkk
29,0,1,0,1,0,0,No,night spam tomorrow weird day tire thank night
24,0,0,0,1,0,0,No,bit gotta hang xenturi leav thing thank kkk fun
12,0,0,0,8,0,0,No,sooo scrapbook past weekend realli haha
38,0,1,0,1,2,0,No,use ask one click guy twitter follow plss no twitter kudo mobil formspr
18,0,0,0,1,0,0,No,aqre complet aboutt hello kitti thank nice know im not alon haha
33,0,2,0,0,0,0,No,find facebook lookin amp tosha good came oo hmmm weird ill tri find suppos
29,0,1,1,11,0,0,No,stop watch carri underwood clip im listen cowboy casanova rite soooo excit omg im super stoke chiki
54,0,0,1,0,0,0,No,dreamt hugerobot car ad kill escap palac revolut emo king amp queen khia lmao ran away amp got old area fam dinner haha
19,0,0,0,0,0,0,No,hate peopl talk someth know no clue
40,0,1,0,6,0,0,No,question inbox yesterday didnt answer question yesterday happen remain question happen ohh no must disappear idk
14,0,0,0,3,0,0,No,question guy huh
60,0,0,0,1,0,0,No,hope good day need go clean hous stepdad come arkansa fianc mom divorc yr back go stay day everyon hope great day quest okayyy
23,0,0,1,2,0,0,No,got call bitch lmao someth hate call dont much like bitch either
59,0,4,1,0,0,0,No,say not believ earth actual end quot one favorit thought provok movi name donni darko not movi either see ohhh okay check
53,0,0,0,1,0,0,No,like learn french like learn languag that not familiar alreadi ive got littl thai spanish filipino slowli like learn basic get hello thank pleas welcom fun
11,0,0,0,1,0,0,No,love gorgou thank
10,0,0,0,2,0,0,No,love love tooo
11,0,0,0,1,0,0,No,love love april hahaha
32,0,2,0,2,0,0,No,nearli ran prostitut car true stori craziest thing nearli hit craziest havent raccoon
14,0,0,0,0,0,0,No,never thought could find perfect guy
13,0,0,0,1,0,0,No,never thought would friend
22,0,0,0,1,0,0,No,think xenturi think prank pull shall pull one first
26,0,0,0,2,0,0,No,thought mother fed tini spoon fork wonder chines mother use toothpick hahhahaha
21,0,0,0,7,0,0,No,total ask guy prom guess said ye didnt show haha
33,0,0,0,2,0,0,No,wanna play spin bottl lol play last time mine no havent actual im lol
11,0,0,1,0,0,0,No,want sister april
19,0,0,0,0,0,0,No,want mom come cook dinner she amaz cook
39,0,0,0,2,0,0,No,look question page like ows forev haha realli lot spammer xd yeah know hahaha pop nowher
94,0,1,0,2,0,0,No,realli surpris ask quot musta quot haha well musta shortcut term quot kamusta quot quot kamusta quot kinda formal term realli fun studi differ languag ayt besid tagalog languag want learn ye lot fun mind learn latin dead languag cours appar lot good thing get latin bunch thing base
96,0,0,0,1,0,0,No,watch documentari place call lago last night seem like even though peopl live shack slum happyer peopl live modern develop countri get along theyr prioriti life live happi around not neighbor may there lot life materi plu dont know differ life
55,0,1,0,1,0,0,No,gone coupl day move tomorrow internet go hook weekend shall return day want taken list pleas send messag inbox good weekend okayyyyyi
76,0,1,0,2,0,0,No,give scenario friend date someon relationship relationship someon relationship not busi shouldnt believ call homewreck not busi poke around would voic opinion ask that
10,0,0,0,1,0,0,No,ice cream pie cake ice cream
7,0,0,0,1,0,0,No,idealist realist idealist
15,0,0,0,1,0,0,No,parsley farmer su garnish wage okayyyi
19,0,1,0,1,0,0,No,pictur worth thousand word smile worth million
14,0,0,1,1,0,0,No,abandon alon wilder would surviv definantli
30,0,0,0,1,0,0,No,orang orang call orang banana yellow not call yellow caus call banana love banana
31,0,0,0,1,0,0,No,want quit spam pleas let know not bother thank fine
33,0,0,0,8,0,0,No,drug no bad effect health would sugari fast food bad effect health still eat dont
40,0,0,1,1,0,0,No,everyon found no religion real think peopl would loos mind someth focu one cant except there may noth life death
34,0,0,0,2,0,0,No,everyon got wish think earth would better wors place no havent seen bruce almighti nobodi know realli want
50,0,0,0,1,0,0,No,given chanc would like come back ghost ehh no dont think guess would rather go see other alreadi pass catch look forward eventu
17,0,1,0,1,0,0,No,heat rise hell cold nope dont mock good sir
22,0,0,0,0,0,0,No,could would invis punch mean peopl back head
23,0,1,0,0,0,0,No,could fli would gone winter olymp vancouv suppos gorgeou
21,0,0,0,0,0,0,No,lot would probabl help lot peopl need
18,0,0,0,1,0,0,No,look bed next would find boyfriend
14,0,0,0,2,0,0,No,spam spam cours
40,0,0,0,1,0,0,No,told would let prolli not idk bf one like touch smell feet sorri yo lol
29,0,0,0,1,0,0,No,wrote love note made smile everi word wrote would smile hahah say thank
41,0,0,0,1,0,0,No,jimmi crack corn no one care stupid song idk caus great beat jim crack corn dont care jimmi crack corn dont care hahaha
16,0,0,0,1,0,0,No,love blind lingeri popular dont get
63,0,0,2,0,0,0,No,question bother pleas let know caus sick quot idk quot answer serious like badli dont hardli give idk answer question much dont believ refer feel like read answer anyway sooo idc spam much
20,0,0,0,1,0,0,No,oliv oil come oliv babi oil come dunno yo good question though
23,0,0,0,1,0,0,No,one song describ life song would life kate voeleg
20,0,0,0,2,0,0,No,rabbit feet lucki happen rabbit ha yeah know right
40,0,0,0,1,0,0,No,someon offer pair use underwear would give ummm well prolli weird fetish smell creep no caus weird
17,0,1,0,1,0,0,No,someon underwear show would tell ye alreadi haha
22,0,0,0,1,0,0,No,whole world listen would say love one anoth kind key happi
20,0,0,0,1,0,0,No,hour extra everyday would time danc robot
65,0,0,1,3,0,0,No,amend could flawlessli enforc would viii excess bail cruel punish everyon goe law one way anoth wrongli punish whether right hit worst bad easili let disgust govern need fix enforc
31,0,0,0,1,0,0,No,got relationship month ago still say got relationship not yet ye
37,0,0,0,1,0,0,No,bump car anoth car nobodi saw would leav name address nope caus im awesom driver haha
54,0,0,0,2,0,0,No,fairytal stori would choos pocahonta im one what book travel outsid comfort explor see new land leader wander faith find way
100,0,1,0,2,0,0,No,chang someth world histori would find hitler realli jew made thing blown way proport histori wrote like idk honest true anymor mean pluto teven make mind planet moon heck suppos know what real what wrote book us made believ happen
30,0,0,0,3,0,0,No,could would kiss last person text person friend someth like way no
16,0,0,0,1,0,0,No,could ask god one question would
22,0,0,1,1,0,0,No,could attend concert would muse want see live real bad
16,0,0,0,1,0,0,No,could bird would choos eagl
40,0,0,0,2,0,0,No,could plant would choos uranu hahahahhahahahha crack pluto definantli one that planet moon time that soo
22,0,0,0,2,0,0,No,could super hero one would ehhhh prolli yellow power ranger duh
39,0,0,0,2,0,0,No,could celeiti day would amp hmm celeiti idk ummmm perhap jennif anniston alway tri someth earth help other
22,0,0,0,1,0,0,No,could born histori famou person would julia robert
20,0,0,1,1,0,0,No,could ing one charact life favorit book would bfg
20,0,0,1,1,0,0,No,could chang one thing world would kind human
52,0,0,0,1,0,0,No,could chang thing cincinnati make better would upkeep downtown beauti find innerc horribl way get soooo run next year sad realli
45,0,0,0,1,0,0,No,could chang someth would chang actual pretti happi current buuut could guess littl taller could model haha
37,0,0,0,1,0,0,No,could chang name anyth want would call hmm one stumper guess would chang sunshin like haha
30,0,0,0,1,0,0,No,could choos live differ planet one would choos live pluto still like live alaska haha
22,0,0,0,1,0,0,No,could commit crime get away would bomb white hous
118,0,0,0,6,0,0,No,could go back amp invent someth would invent idk im tri invent someth right funni ask wanna invent someth becom billionari help alll peopl love work everyday life never get ahead america social statu kill work class dont ever work life work live one day im go write book wait see peopl day purpos life confus world think live
37,0,0,0,1,0,0,No,could anyon lock room could torment day would choos would torment torment much style
56,0,0,0,1,0,0,No,could person wit one event histori would want seen would like seen solar eclips happen everi like year whatev happen year wish would gotten see person
20,0,0,0,2,0,0,No,could hear someon think day would choos hmmm god
24,0,0,0,1,0,0,No,could learn magic trick would like learn hmm cut peopl half hahahha
37,0,0,0,1,0,0,No,could lose one emot would like lose love kryptonit anyth think accomplish without human kind weak be alway
18,0,0,0,1,0,0,No,could put somebodi postag stamp would choos audrey hepburn
36,0,0,0,1,0,0,No,could tortur one person music would song would play tortur realllli thing anyth jona other would im sure haha
31,0,0,0,1,0,0,No,could transport anywher instantli would go meet think would get along peachi
42,0,0,0,1,0,0,No,come back ghost would haunt hmm dont think would haunt would like casper friendli ghost want make peopl friend fun time
24,0,1,0,1,0,0,No,enough money get bu home would hitch hike babay haha
20,0,1,0,1,0,0,No,know word song improvis oh definantli
56,0,1,0,3,0,0,No,wanna ask anymor question whatev let know inbox boyfriend girlfriend cheat would take back ever done circumst would met happen okayyyi no no none
32,0,0,0,1,0,0,No,eat chicken nugget usual dip littl sweet sour sauc mickey hahahha
47,0,0,0,2,0,0,No,found suitcas full would depend countri say figur anyon belong not spend
23,0,0,0,1,0,0,No,give money chariti one usual give ye walk time
40,0,0,0,2,0,0,No,got arrest murder would call telephon call prison timothi would prolli follow behind cop car wait wait room alreadi
43,0,0,0,1,0,0,No,billion dollar would share help parent dad work like dog feel like tri hardest bare get anywher sister other
20,0,0,0,1,0,0,No,ghost would want play trick peopl hahaha
43,0,0,1,1,0,0,No,accid home recov long time would reliev boredom love sudoku read paint think would fine recov
66,0,0,0,1,0,0,No,one day live would spend day danc around sing see everyth want give much everyon spread much happi around anyon much could would give everyth away sweet noth random peopl make day littl better
15,0,0,0,1,0,0,No,choic see futur would never
22,0,0,0,1,0,0,No,chose demon vampir elf would vampir
25,0,0,0,1,0,0,No,opportun movi actor actress would jennif aniston vinc vaughan
24,0,0,0,1,0,0,No,challeng someon duel kind weapon choic flame torch
35,0,0,0,12,0,0,No,choos million buck abl fli would choos abl fli would time hahahha
22,0,0,0,1,0,0,No,choos million buck abl fli would choos fli
64,0,0,0,2,0,0,No,remov part bodi bec cancer cell part bodi would choos choos one ear loos hear noon would see defect lose part bodi would cover hair
19,0,0,0,1,0,0,No,join circu act would want perform high dive
16,0,0,0,1,0,0,No,knew someon go die would tell no
17,0,0,0,1,0,0,No,ran world would like differ place utopia
