count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,clean_text
6,0,0,0,0,0,0,hi well hello
15,0,0,0,2,0,0,distanc make heart grow fonder believ not no
52,0,0,0,1,0,0,could chang thing cincinnati make better would upkeep downtown beauti find innerc horribl way get soooo run next year sad realli
25,0,0,0,0,0,0,exactli ur not hard get fuck urself get get fuck
23,0,0,0,1,0,0,food burnt im sooo hungri idk right haha im eat grape
11,0,0,0,0,0,0,net fail caus sux
25,0,0,0,1,0,0,mani rude mean messag would get formspr order stop use million
42,0,0,0,0,0,0,yeah fs mess end no feed come updat dont match post think give realli doesnt like welll work fne end
49,0,0,0,2,0,0,ever moment school work sleepi canut keep eye open much tri keep flutter close manag keep awak go outsid eath deep
22,0,0,0,1,0,0,wear want comfort comfort birthday suit haha
28,0,1,0,0,0,0,im sexi fuck ass duuud made laugh fuck hardd thank make day welcom faggot
17,0,0,0,1,1,0,lmao ill look later
20,0,0,0,1,0,0,babydol dearest vv accut like friend haha like hahaha
20,0,0,0,1,0,0,super power would manipul abl read mind
9,0,0,2,1,0,0,jesu christ miss middl name
17,0,0,0,1,0,0,ever divorc ye time emarri time lmao
17,0,1,0,2,0,0,would hurt like uncool mean
42,0,0,0,6,0,0,love line lyric quot pretti girl may graze amp guess pretti quot what favourit line lyric spam back quot keep drink give money pink funni
32,0,0,2,0,0,0,lol want know who ask block quot ask anonym quot optionr hi lmao haha pero quiero que todo el mundo pregunt xd
15,0,1,5,10,0,0,bout yeah woooo home
15,0,0,0,1,0,0,physic featur get compliment lot butt eye lip
17,0,0,0,1,0,0,would eva go back yan no ju get hurt
39,0,3,5,0,0,0,girl wanna tabi sinc use pictur obvious hot real dumb fuck hahaahhaha im start take compliment lmao hahahah ddddddd
74,0,0,1,2,0,0,idea perfect date well im sucker someon origin like say get take away go somewher realli nice sit star eat think perfect date would involv beach walk sunset warm night sit picnic star watch sun final set dreami much lol
65,0,0,5,3,0,0,peopl say ur bitchh didnt kno lyk daht amp amp saw katryna throo corndog ur head lmfaoo bitch corndog goor ferr ur hairr good ferr mah sencv huemr lol stfu would mad fat girl name twinki threw shit hair make no sens
56,0,0,1,2,0,0,last movi super excit see disappoint wasnut good expect iron man pleanti action wait till end credit see trailor thor movi
22,0,0,0,1,0,0,ask enough question want enough im still tri catch
11,0,0,0,0,0,0,san fran san fran frisco lmao
24,0,0,0,4,0,0,ok let get straight say boyfriend asian aha not chiketi china chines chicken
27,0,0,0,2,0,0,colleg cours take not current im nurs school wait list exact
14,0,0,0,3,0,0,biscuit snag vegimit ewww no lol bacon egg coffe mayb
12,0,0,0,1,0,0,girlfriend singl
55,0,0,1,3,0,0,thank alot person would neverrrr fall no chanc ive fallen person alot upset alot thank veryy much xx that alright no problem know whoever boy girl least like girl lol
10,0,0,0,0,0,0,kum den tell mi wea
40,0,0,0,2,0,0,told anybodi love today meant ye timothi dad talk haha wow realiz mani peopl ive said love
19,0,0,0,3,0,0,sneaker sandal sandal sure wear thee winter no lie haha
27,0,0,0,1,0,0,anybodi ever told quot could much better quot person yeah even though realli couldnt
51,0,0,2,5,0,0,eyeow consid facial hair haha guess mean play game quot guess quot say quot facial hair quot answer would alway quot ye quot lol unless facial bald
15,0,0,0,1,0,0,happiest moment life dont rememb lol
24,0,0,0,2,0,0,believ homosexu born way homoesexu someth learn believ born way
6,0,0,0,0,0,0,cute lol thankz
13,0,0,0,1,0,0,old wen st sex
26,0,0,0,1,0,0,like hot cheetoess ha eat kind food full salt filler junk
52,0,0,0,2,0,0,favorit person big bang theori pick would like lot like show sheldon favorit love ummm boy think im like leonard haha
10,0,0,0,0,0,0,like not
49,0,0,7,3,0,0,ayo girli apo answer rest question tomorrow apo spam well though apo mma hang dad see state game xd queensland ftw xd queensland yall lol
12,0,0,0,0,0,0,wear not wear
22,0,0,0,2,0,0,tell awsomeeeeee best love youu hahahahahahahahahahahahahhahaha love
12,0,0,0,0,0,0,nawh man hate oreo
17,0,0,0,4,0,0,good way sweeet would sigh though not talk
14,0,0,0,2,0,0,whn gonn gether hmm boyfriend
14,0,0,0,0,0,0,wat grade goin year rd
60,0,1,0,1,0,0,one thing past would like chang hmmmm like live wish could done thing differ make dwell thing live moment never look back sound good never disappoint done lol
28,0,0,1,3,0,0,like carrot cook not raw hard swallow also chewi result ewwww lol
14,0,0,0,0,0,0,would like say hi hey kingi
34,0,0,0,1,0,0,oh well apo shiiit hang older peopl get friend age dumb bitch stfu doo dont wrri bout mee
24,0,0,0,1,0,0,pleas stop spam right nw inbox thank lmao havent spam ok lol
19,0,0,0,2,0,0,wha kindd toothpast use superman tooth past believ not
6,0,0,0,0,0,0,watsss good hi
58,0,0,1,1,0,0,make determin whether not wana date person justttt sleep dont get first night talk abit even look way not stuck like know ppl make contact
18,0,0,0,1,0,0,would rather live one year elf mermaid mermaid
23,0,0,0,1,0,0,apo great dubai takin note romant exot countri life time experi
26,0,0,0,2,0,0,last wish life get back track oop told mean wont come true
61,0,0,1,3,0,0,bet yu wont touch hoe cu got come way bitch duh got kumin way dum hoe take shit anonom oh yeah mite amber she fuke pussi dnt wurri kall got sum one amaberr buh hoe gotss plenti
36,0,0,0,3,0,0,get spend one day bird insect mammal bird would insect mammal toucan ladybug caterpil eleph giraff
45,0,0,0,2,0,0,would rather abil fli abil eath underwat no idea haha mayb fli like doesnt matter happen world safe coz could fli away right
7,0,0,0,1,0,0,mountain beach beach
14,0,0,0,2,0,0,twitch problem no haha show face
40,0,0,0,2,0,0,oh lol well couldnt cuz yur link wasnt im not dummi lol amp amp yepp rememb yu oh hehe well wat chu wasnt callin dummmi
12,0,0,0,0,0,0,love sisssssi fukin love
12,0,0,0,1,0,0,wunt di ckk kum get den
21,0,0,0,1,0,0,would ever shave side head someon would give money
35,0,0,0,1,0,0,men want babi like sever diff women caus think gene diff diff women like kid get sexxia progress
25,0,0,0,0,0,0,soo thougt cute hate dont talk fuck pleas everyon
15,0,0,0,1,0,0,last song listen janet jackson right
15,0,1,0,0,0,0,ballfuck real get vv haha yeah ikr
29,0,1,1,18,0,0,tabi fake anyway go suck fat one serious beat ass love tabi thankyouuuuuuuuuuuuuuuuu
11,0,0,0,0,0,0,gay haha well fat
29,0,0,0,0,0,0,peyton ugli wite skranyy hoeish stank wannab kassi fake azz hell yup think rote lol ahaaa yess ppl
17,0,0,0,1,0,0,would rather zombi mummi wat ever better look lol
24,0,1,0,1,0,0,someth work urg physic abus control issu guesss
13,0,0,0,0,0,0,cutie awwww thank yew cutie
18,0,0,0,1,0,0,big flirt not flirt lmao shut
22,0,1,0,0,0,0,love beauti wanna boyfriend sure liar
24,0,0,0,0,0,0,wanna onn youu sexi biotchh ron burgandi hahaha oh bethi wanna ron
19,0,0,0,1,0,0,know love peopl dont lie im not orphan victor name peopl
7,0,0,0,0,0,0,sigh feel
19,0,0,4,3,0,0,probabl one fake kai huh fuck bitch hun life unlik
70,0,0,0,3,0,0,ever experi peep tom explain not think peep tom name peep tom femal work guy yellowston park peep tom freak like yea girl peep call peep suzi
32,0,0,0,3,0,0,kid stop talk alreadi fuck stop write formspr dipshit formspr ask questionssssssss dumb bitchhh
162,0,0,0,0,0,0,yo know pic not match ident yo yo wat mean not cool nuff look da way lmao shup ur face hope throw tonit lol hahahaha ima laugh caus gonna tell think properli caus hung threw ova toilet set ima teas bout hope make not wana drink no lmao mean still love though haha tellin caus no wat gonna say say da da da cooki crumbl lol anyway go bed tri waitn boii not ima check one last time go sleep goodnight king gee talk tomorrow wave goodby
80,0,0,0,1,0,0,meant describ favorit date describ well horror night there noth describ except get scare hold dear life time think toalli awesom lol far dream date go would someth beach not sure detail except rose not probabl girli thing ever think lol
29,0,0,1,2,0,0,tabi make think come back know want want hahahahah
12,0,0,0,2,0,0,virgin think
14,0,0,0,0,0,0,wass upsz love namesz alicia oh cute name
13,0,0,0,2,0,0,would like live lo angel
13,0,0,0,0,0,0,wel dam must realli lyk dat gurl love
40,0,0,0,2,0,0,anyth wish know imposs yet feel child like urg everi itul come true happen anyway thing win lotteri
24,0,0,0,1,0,0,adolf hitler one testicl vegetarian testicl threw nazi regim
17,0,1,5,2,0,0,geez way ohio da fuck live ohio
8,0,0,0,1,0,0,gay deffent not
21,0,0,0,1,0,0,nahhh lol ili end especi
26,0,0,0,1,0,0,would kiss depend go around give free kiss know lol
22,0,0,0,3,0,0,spam pleas return favor amount ask sure follow
28,0,0,0,1,0,0,think someon got hurt no citi rail neva time even time still manag stuff sumwea
41,0,0,1,2,0,0,place question tri ask color condom kid realli screw stop text probabl go fall stair
10,0,0,0,1,0,0,year born new zealand
8,0,0,5,2,0,0,shakee ittttttttt dont break
9,0,0,0,0,0,0,crackin wat crackin
13,0,0,0,1,0,0,ur gunna get jump stupid bitch fuck
27,0,1,0,2,0,0,would wors find life space find wors
11,0,0,0,0,0,0,hahaha ohmygod actual jerk okay
32,0,0,1,2,0,0,real outlaw nice bad bone dec got jail month sentenc still probat shit lol
29,0,0,1,2,0,0,get pick celeiti parent sibl madonna tyler perri smoken hot funni
13,0,0,0,1,0,0,happi life right not current
22,0,0,0,1,0,0,piss mood would cheer kiss give hug
40,0,0,0,1,0,0,stronger emot anger love think love angri someon surpass still love think love top
9,0,0,0,1,0,0,take care go
14,0,0,0,1,0,0,beach blond thursday alreadi answer haha
36,0,0,0,3,0,0,ok got month leav wanna make film not order play old school pentax camera someth sound good
15,0,0,0,0,0,0,pussi gay fuck overrrr formspr niccce
25,0,0,0,1,0,0,feel oral sex no disrespect no one love alway good real deal
16,0,0,1,8,0,0,wear weirdest interest place person actual lick ear
7,0,0,0,1,0,0,wat aim hchickk
5,0,0,0,0,0,0,no
20,0,0,0,1,0,0,friend hoe ass bitch daniela care soo much hater
47,0,0,0,15,0,0,doy ou think greedi natur learn selfish not natur learn accept want greedi not wont simpl
21,0,0,0,1,0,0,come name moo yeh spazz moment lol
16,0,0,0,1,0,0,told love last carla price precisley hour ago
16,0,0,0,1,0,0,wet toothush ush dri toothpast wet first alway
10,0,0,0,0,0,0,feel love good gooooooooood
45,0,1,0,0,0,0,idea stop tri get hook tabitha actual find someon suck inch dick hahaha doubt ever happen no girl like pevert douch perfect
26,0,0,1,1,0,0,piec advic given frequent yet excers follow stop go jail lmao
9,0,0,4,0,0,0,never call bad
65,0,0,0,0,0,0,apo not talk trash like peopl wall apo take wrong way claim follow god yet say un godli thing formspr like bad word stuff thought mayb start work ye im work thank
10,0,0,0,1,0,0,never want say goodby
13,0,0,0,6,0,0,quot hey angel duh sexi quot realli thank haha
23,0,1,0,1,0,0,think canada canadian turd american love
28,0,0,3,0,0,0,porqu know ye know hehe went club last nite amp realli drunk got
18,0,0,0,3,0,0,not youz hoe amp baybay im nawt hoe ur weeni
14,0,0,0,1,0,0,someth alway want know repeat question
31,0,0,0,1,0,0,dnt nd cristal straight come world gotta unit dnt wanna straight wit fuk
26,1,0,0,5,0,0,xpc work qq pl pu zzi lol naw itz goe istick yew lick
5,0,0,0,1,0,0,virgin jess
10,0,0,0,2,0,0,gay hahahha
13,0,0,0,1,0,0,store shop home depo
29,0,0,0,1,0,0,given oppertun oadcast someth world would say anyth give peac chanch
24,0,0,0,1,0,0,guess quot elvi elvi let keep pelvi far quot lmfao videoooooooo
25,0,1,0,2,0,0,think make good boyfriend keep women happi there no pleas
21,0,0,0,1,0,0,awh hell no im alreadi cool niz psh yea right yo chain dont hang low like minez
22,0,0,0,2,0,0,soo fat well done state obviou youu soo ugli
40,0,0,0,0,0,0,ur facebook fake co saw facebook diff last name pic proof well pretti much proof haha im reall
49,0,0,1,3,0,0,dont hate go compar advert omg know look sing letterbox think someon side twig would gone nice twig eye
20,0,1,0,1,0,0,stay formspr even know
19,0,0,0,1,0,0,believ current human evolv perhap mermaid like human explain nope
62,0,0,0,1,0,0,definit true happi think differ person definit happi would start famili provid famili see go far life greatest relationship parent great career root happi find love
76,0,0,3,5,0,0,feel stress would reduc depend stress fight person im angri whatev reason normal throw someth wall lol snap phone way bad moveeee stress late whatev tri fast freak possibl lol
22,0,0,0,1,0,0,know hook austin girlfriend didnt know girl
14,0,0,0,3,0,0,hey today good
18,0,0,1,3,0,0,bisexu wtfffff kind question coursee nahhhhtttttt
11,0,0,0,1,0,0,believ tooth fairi yeshh
31,0,0,0,3,0,0,yan uglyyi dum hoe aha yu guy make ugli coupl no he not yurr info deff not
93,0,0,2,3,0,0,gosh mr come colour red oo alway see red lol bleh mean rx first car beat crx matchbox got th birthday xd lmbo omg gurl mr want mine rx wasnt mine either belongd mum dad lol learn alon caus busi play happi famili lol nana came didntknow better lol olldd
77,0,0,32,4,0,0,tha fuck quot krista quot not quot krista quot im not stupid fuck leav alon crazi bitch need get stop text everi second fuck day everyon read krista annoy bitch obsess spread rumor dont like fuck hate leav fuck alon
49,0,0,0,1,0,0,jail suck caus peopl tell time eat see sun lay met realli interest peopl expier that
21,0,0,0,1,0,0,find sensuou affection peopl cloy nope love cuddl kiss touch
40,0,1,0,0,0,0,cant believ never play candi land im shock never sound like rather cool game though disappear get readi bed
15,0,0,0,1,0,0,tell someon lie usual
15,0,0,0,1,0,0,ever bitten dog nope love doggi
60,0,0,0,1,0,0,would eat whole packet cake ye ate big tub ice cream didnt trueeeee depend amount cake take think someon enter competit quot eat much crap quot win entir lifetim spot haha
13,0,0,0,0,0,0,like sex uh virgin
18,0,0,0,4,0,0,like turtl turtl cutest thing ever think
18,0,0,7,0,0,0,kum den wit dat big dick yew gotta tell mi wea ta kum
24,0,2,0,2,0,0,say garibaldi say got end blond non lesbian label naomi girl
14,0,0,0,2,0,0,ever felt lie know yeh kinda may
18,0,0,0,1,0,0,hmmm like mayb say hey amp not hmmm rachel
29,0,0,0,1,0,0,duck dog sex reprodus make babi would new eed call doug
16,0,0,0,0,0,0,also peopl shouldnt hate fuck peopl aw
45,4,1,4,7,0,0,hrd yuh su kd cumd rszz ysz qh lnq wtf bxtch get da fuk hea wid dat ish wut luk lyke
25,0,0,0,1,0,0,would act differ rich dont believ would help
53,0,0,6,2,0,0,weather hot hell one day cold hell anoth climat changeee ahem no idea pleas would like know answer yesterday sunni ish still cold sun today piss rainnnn odd
12,0,0,0,7,0,0,teehe du yuu luh mee duh bestie lol
21,0,1,0,0,0,0,beach fuck shit daddi soccer faggot ye ye no
19,0,0,0,1,0,0,get depend countri live yeah probabl
77,0,0,1,3,0,0,apo matur apo caus apo know say get life formspr ask question realli apo care formspringm dramat fake ass ugli immgrant smd gay fuck pussi dont even put user name wowwwr learn immagr mean dumbassr bornn floridaaaaaaa
27,0,0,0,1,0,0,mani hour play video game dont play video game sept im look get final fantaci laptop
14,0,0,0,1,0,0,beauti person earth awww thank
11,0,0,0,0,0,0,nicest person no thankssssssssssss
30,0,0,0,0,0,0,told den would make less fun would make yuh loook like person not fake scaredyy cat
72,0,2,0,1,0,0,think real threat internet predat much news school insist feel bit easier detect stay safe onlin long smart give pertin inform safe give personel info allow hous
50,0,0,0,0,0,0,excus whoever fuck shut fuck mouth apo tell someon go kill motherfuck go kill self see noth better lurk formspr hahaha love youuu
17,0,0,0,1,0,0,think weirdest sexual fetish scat nasti icki
20,0,0,0,1,0,0,world gonna end tomorrow would today spend time daughter
46,0,0,2,3,0,0,bang bang ur door go door want sister tell need talk someth realli importanat couldnt talk fone bout earlya
26,0,0,0,1,0,0,like uh not total sure right sort torn two peopl
13,0,0,0,2,0,0,would get high ye
74,0,0,0,4,0,0,love smell leather prefer leather cloth furnitur couch etc seat vehicl know korn candl smell like leather lol would want one never heard korn candl yeay would want one leather couch two leather chair love sever leather jacket
12,0,0,0,1,0,0,mend oken heart beer
10,0,0,1,0,0,0,spamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspam spam spam come
13,0,0,0,4,0,0,saw ur sexii ass church todayi hahahah alberto
25,0,0,0,1,0,0,pssh dont know person talk seem awesom haha thank hear bit
12,0,0,3,0,0,0,heyyy papi chulo wasup chula ever
10,0,0,0,0,0,0,wubbbbb huh wat lol
55,0,0,5,2,0,0,abil resurrect dead famou person choic late celeiti ing back life question goooood would say perhap jackson would appreci leav million mwah ha ha ha ha
19,0,0,0,1,0,0,hahaha whyy yu callin fag lmfao vvv lmfaoo heheh alwayss dew tht ili
